4.39		64.4755
4.4		54.0508
4.41		85.4099
4.42		21.8984
4.43		50.7154
4.44		90.0764
4.45		16.9704
4.46		26.0853
4.47		33.7267
4.48		25.4605
4.49		27.5624
4.5		60.7044
4.51		75.1017
4.52		13.621
4.53		68.9271
4.54		55.8466
4.55		60.8981
4.56		55.0045
4.57		72.6711
4.58		32.9139
4.59		19.8758
4.6		20.0846
4.61		31.7196
4.62		22.5523
4.63		38.0845
4.64		15.9098
4.65		40.7506
4.66		30.8597
4.67		14.5229
4.68		34.0824
4.69		70.8838
4.7		35.037
4.71		28.3959
4.72		20.3936
4.73		33.2536
4.74		14.427
4.75		14.3126
4.76		10.4526
4.77		39.3592
4.78		53.0186
4.79		38.9535
4.8		75.1172
4.81		25.2557
4.82		32.7623
4.83		22.6888
4.84		11.0568
4.85		29.2526
4.86		14.9891
4.87		24.0411
4.88		20.5729
4.89		36.9426
4.9		48.7262
4.91		38.8225
4.92		39.5231
4.93		14.2844
4.94		46.4031
4.95		45.8083
4.96		8.23953
4.97		-0.608246
4.98		-5.54305
4.99		23.0339
5		28.0677
5.01		17.6939
5.02		13.3381
5.03		43.0469
5.04		17.7496
5.05		22.1904
5.06		-3.55663
5.07		6.28343
5.08		23.0681
5.09		15.1594
5.1		9.96556
5.11		46.019
5.12		28.3322
5.13		28.837
5.14		43.7915
5.15		49.5732
5.16		23.5303
5.17		42.6084
5.18		8.62927
5.19		47.0789
5.2		22.3271
5.21		52.2683
5.22		24.7903
5.23		25.318
5.24		31.6617
5.25		32.4428
5.26		38.9923
5.27		36.8899
5.28		47.884
5.29		24.0576
5.3		39.8404
5.31		36.8573
5.32		38.8329
5.33		34.6674
5.34		42.2843
5.35		25.4602
5.36		59.6926
5.37		18.3423
5.38		-3.71896
5.39		21.2854
5.4		10.9466
5.41		13.0723
5.42		42.9226
5.43		40.4763
5.44		59.932
5.45		3.25329
5.46		4.59936
5.47		-2.99452
5.48		10.6885
5.49		47.0781
5.5		-3.31614
5.51		25.734
5.52		27.7045
5.53		44.9254
5.54		14.0765
5.55		6.16698
5.56		18.4927
5.57		19.6231
5.58		29.195
5.59		34.4659
5.6		43.5087
5.61		22.6094
5.62		16.5307
5.63		71.9216
5.64		2.81251
5.65		12.2624
5.66		61.9487
5.67		95.3843
5.68		208.765
5.69		93.8016
5.7		75.2508
5.71		87.1967
5.72		52.6077
5.73		164.574
5.74		218.15
5.75		156.691
5.76		77.1519
5.77		110.021
5.78		128.582
5.79		76.9586
5.8		276.465
5.81		55.0607
5.82		63.3051
5.83		281.478
5.84		531.053
5.85		488.628
5.86		369.505
5.87		674.355
5.88		631.497
5.89		727.541
5.9		657.309
5.91		597.774
5.92		481.96
5.93		66.3845
5.94		31.0032
5.95		56.3605
5.96		40.0523
5.97		49.9689
5.98		32.725
5.99		61.9633
6		65.1965
6.01		26.1342
6.02		34.5533
6.03		36.8548
6.04		53.4529
6.05		65.9262
6.06		68.8723
6.07		55.4677
6.08		29.0053
6.09		59.9106
6.1		32.0778
6.11		50.6458
6.12		56.7519
6.13		56.1419
6.14		47.0172
6.15		34.6809
6.16		59.6114
6.17		39.8957
6.18		56.0986
6.19		53.7118
6.2		40.13
6.21		46.2147
6.22		42.3661
6.23		50.0704
6.24		93.3869
6.25		54.561
6.26		59.736
6.27		39.6698
6.28		50.1327
6.29		90.2372
6.3		60.3127
6.31		44.1404
6.32		58.287
6.33		44.4898
6.34		69.1722
6.35		56.3473
6.36		39.8659
6.37		39.0892
6.38		51.776
6.39		54.067
6.4		51.7262
6.41		33.3632
6.42		63.4386
6.43		60.0433
6.44		47.7486
6.45		40.2696
6.46		80.1861
6.47		33.8286
6.48		42.2534
6.49		56.5693
6.5		78.9079
6.51		35.9734
6.52		39.2305
6.53		29.324
6.54		67.0309
6.55		74.441
6.56		74.1375
6.57		43.1365
6.58		70.3285
6.59		60.7395
6.6		57.4637
6.61		94.8453
6.62		40.1487
6.63		60.706
6.64		72.3187
6.65		20.7864
6.66		52.7174
6.67		37.0022
6.68		52.2081
6.69		69.9301
6.7		66.6644
6.71		84.0604
6.72		117.417
6.73		77.362
6.74		58.2189
6.75		53.0886
6.76		56.9034
6.77		77.6026
6.78		42.7658
6.79		89.6903
6.8		86.4312
6.81		90.8477
6.82		68.013
6.83		42.5472
6.84		32.7029
6.85		21.7157
6.86		54.0814
6.87		50.3449
6.88		23.6275
6.89		63.1476
6.9		72.3551
6.91		52.609
6.92		67.5576
6.93		43.0349
6.94		56.2517
6.95		58.3199
6.96		58.0335
6.97		56.7349
6.98		55.0146
6.99		62.0166
7		63.9982
7.01		37.3404
7.02		46.0975
7.03		44.9421
7.04		67.9332
7.05		32.9371
7.06		67.0164
7.07		44.0553
7.08		38.3533
7.09		59.9292
7.1		58.5951
7.11		60.9758
7.12		67.6873
7.13		46.1541
7.14		31.0463
7.15		87.3824
7.16		63.7177
7.17		34.0654
7.18		59.356
7.19		70.0242
7.2		63.1188
7.21		36.5635
7.22		80.0399
7.23		63.4466
7.24		53.6796
7.25		44.4953
7.26		42.7696
7.27		45.1131
7.28		55.9445
7.29		60.5486
7.3		36.104
7.31		45.9346
7.32		40.8081
7.33		73.7912
7.34		56.0545
7.35		29.8465
7.36		37.2508
7.37		66.4306
7.38		54.2713
7.39		60.2981
7.4		49.4628
7.41		49.1779
7.42		49.0768
7.43		74.946
7.44		61.0421
7.45		55.4396
7.46		59.2953
7.47		28.9892
7.48		70.5575
7.49		64.1163
7.5		49.2718
7.51		52.8435
7.52		66.2429
7.53		55.0172
7.54		63.4156
7.55		58.4017
7.56		48.3993
7.57		39.1591
7.58		38.9706
7.59		39.4707
7.6		42.1176
7.61		68.4705
7.62		31.4769
7.63		54.3431
7.64		52.1793
7.65		70.1156
7.66		41.1187
7.67		45.5143
7.68		44.3914
7.69		48.418
7.7		52.9826
7.71		46.3463
7.72		46.1541
7.73		67.4391
7.74		62.0064
7.75		75.4953
7.76		44.1442
7.77		76.0325
7.78		67.1343
7.79		76.4531
7.8		49.24
7.81		74.8012
7.82		83.6156
7.83		99.3872
7.84		46.9104
7.85		71.0356
7.86		50.6727
7.87		68.7555
7.88		63.2642
7.89		49.3143
7.9		52.3104
7.91		37.9711
7.92		100.385
7.93		104.646
7.94		59.3136
7.95		50.3515
7.96		84.5959
7.97		67.3625
7.98		66.568
7.99		48.0934
8		46.8307
8.01		58.0651
8.02		43.7376
8.03		47.8821
8.04		43.2445
8.05		64.0751
8.06		30.8748
8.07		57.4592
8.08		68.7426
8.09		37.062
8.1		46.1491
8.11		57.4885
8.12		43.7815
8.13		51.9529
8.14		64.4638
8.15		74.6877
8.16		69.1018
8.17		63.7055
8.18		48.28
8.19		92.6461
8.2		51.5137
8.21		54.5679
8.22		47.4829
8.23		38.3859
8.24		65.0002
8.25		58.4342
8.26		26.7558
8.27		52.8028
8.28		55.1102
8.29		92.811
8.3		43.3443
8.31		61.8982
8.32		100.337
8.33		65.6728
8.34		70.0465
8.35		74.1187
8.36		71.555
8.37		86.0263
8.38		47.2767
8.39		43.1211
8.4		79.4559
8.41		85.5941
8.42		88.6802
8.43		46.225
8.44		74.8342
8.45		60.0275
8.46		39.8003
8.47		70.0542
8.48		36.2482
8.49		52.3606
8.5		60.0089
8.51		59.6829
8.52		52.8073
8.53		92.744
8.54		66.8119
8.55		37.8628
8.56		70.8786
8.57		90.2342
8.58		80.4632
8.59		29.2709
8.6		35.3546
8.61		61.4829
8.62		64.2786
8.63		63.6749
8.64		59.5814
8.65		71.0622
8.66		38.0886
8.67		49.3505
8.68		38.2183
8.69		115.001
8.7		63.2662
8.71		74.4925
8.72		54.4359
8.73		70.504
8.74		98.4318
8.75		87.9543
8.76		68.3407
8.77		71.3934
8.78		80.6089
8.79		62.0001
8.8		30.6406
8.81		53.4524
8.82		57.4814
8.83		78.3634
8.84		54.4534
8.85		79.8265
8.86		78.4746
8.87		55.6244
8.88		49.7774
8.89		35.721
8.9		73.9131
8.91		50.4362
8.92		53.2882
8.93		48.5064
8.94		62.7646
8.95		89.7313
8.96		41.8159
8.97		91.8351
8.98		54.1516
8.99		73.3972
9		45.9807
9.01		37.5951
9.02		30.4135
9.03		37.4448
9.04		35.8053
9.05		46.3043
9.06		34.4875
9.07		33.0891
9.08		33.1984
9.09		20.1323
9.1		22.701
9.11		16.6942
9.12		4.74499
9.13		48.1822
9.14		19.2968
9.15		29.7597
9.16		35.7524
9.17		24.334
9.18		21.7224
9.19		47.3228
9.2		13.2217
9.21		4.43887
9.22		23.7273
9.23		26.4576
9.24		40.8015
9.25		19.5481
9.26		24.8093
9.27		13.759
9.28		17.3261
9.29		37.0388
9.3		16.2899
9.31		15.0457
9.32		41.6599
9.33		37.3253
9.34		29.6225
9.35		27.2858
9.36		45.2837
9.37		21.2207
9.38		25.9484
9.39		16.2836
9.4		38.427
9.41		40.5048
9.42		43.3382
9.43		60.8432
9.44		40.5487
9.45		49.3256
9.46		42.2741
9.47		34.5925
9.48		58.8389
9.49		16.9199
9.5		4.55565
9.51		28.6339
9.52		29.0458
9.53		0.240847
9.54		28.477
9.55		37.7306
9.56		60.9692
9.57		34.322
9.58		38.2298
9.59		33.8802
9.6		9.20037
9.61		39.8052
9.62		10.7208
9.63		17.8894
9.64		20.2534
9.65		28.504
9.66		44.0267
9.67		50.4211
9.68		43.2188
9.69		21.8954
9.7		19.3066
9.71		20.372
9.72		51.6439
9.73		37.2686
9.74		40.2327
9.75		45.9775
9.76		51.9145
9.77		83.229
9.78		64.7157
9.79		70.701
9.8		53.773
9.81		33.4654
9.82		49.3552
9.83		39.7827
9.84		23.1625
9.85		26.9584
9.86		33.5289
9.87		23.8519
9.88		13.0558
9.89		60.3548
9.9		37.3269
9.91		6.15599
9.92		29.2039
9.93		39.7003
9.94		47.5611
9.95		71.5402
9.96		9.34268
9.97		19.9004
9.98		26.34
9.99		5.26913
10		17.3565
